Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-04-13,83.39849913472419,84.15128099061246,83.04093170166016,83.04093170166016,3526000,0.0,0.0
2015-04-14,82.81506944663641,84.18888972430749,82.81506944663641,83.85955047607422,3453500,0.0,0.0
2015-04-15,83.88781476243665,84.28302203101778,83.42673961575865,83.9819107055664,2683600,0.0,0.0
2015-04-16,83.69960473740728,83.9160318394208,83.36085364324835,83.48318481445312,2952100,0.0,0.0
2015-04-17,82.79625775578268,83.09736899407886,81.47889339609007,81.798828125,4352800,0.0,0.0
2015-04-20,82.07173187584542,82.70218256730831,81.87412824922541,82.17523956298828,2681000,0.0,0.0
2015-04-21,82.33521176503619,82.97507426934405,82.11878462103853,82.58927154541016,3148200,0.0,0.0
2015-04-22,83.2573530115438,86.97419611548962,83.2573530115438,85.8167953491211,12232000,0.0,0.0
2015-04-23,85.81678201512327,86.0049810262572,84.85699218504395,85.51567077636719,4322300,0.0,0.0
2015-04-24,85.36511993408203,85.7791505852783,84.88522142283712,85.36511993408203,3519200,0.0,0.0
2015-04-27,85.56274187077138,85.88266949419939,84.39593645141649,84.452392578125,4854300,0.0,0.0
2015-04-28,84.35828631281012,85.1016563327225,84.0383515494911,84.904052734375,4786300,0.0,0.0
2015-04-29,85.75092870297125,88.06572308966895,84.50884373501006,84.9228744506836,9364700,0.0,0.0
2015-04-30,84.9228784578491,85.99558792720241,84.36770740750825,84.88523864746094,7470700,0.0,0.0
2015-05-01,85.02636473849415,85.92028667824725,84.93226882573983,85.86383056640625,4663100,0.0,0.0
2015-05-04,86.08968846387214,86.56017535027507,85.44982601120174,85.79798889160156,4596900,0.0,0.0
2015-05-05,85.76034382418007,86.49430217334523,85.21457734642043,85.42159271240234,3707000,0.0,0.0
2015-05-06,85.67563126897582,86.05201488716807,84.64996652594712,85.22396087646484,3495800,0.0,0.0
2015-05-07,85.35570704684226,86.72012295682462,85.01695600567824,86.61661529541016,4369800,0.0,0.0
2015-05-08,87.35996747244276,88.762023014785,87.1717756630696,87.99042510986328,9933400,0.0,0.0
2015-05-11,87.96219390338585,88.37621730497773,87.04003684077415,87.05885314941406,4731400,0.0,0.0
